Age,Attrition,BusinessTravel,Department,DistanceFromHome,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,RateType,Rate,Education_Field
31,No,Travel_Rarely,Research_Development,20,Male,2,Laboratory_Technician,High,Divorced,4197,1,No,Excellent,10,2,10,8,DailyRate,311,Bachelor//Life_Sciences
31,No,Travel_Rarely,Research_Development,20,Male,2,Laboratory_Technician,High,Divorced,4197,1,No,Excellent,10,2,10,8,HourlyRate,89,Bachelor//Life_Sciences
31,No,Travel_Rarely,Research_Development,20,Male,2,Laboratory_Technician,High,Divorced,4197,1,No,Excellent,10,2,10,8,MonthlyRate,18624,Bachelor//Life_Sciences
31,No,Travel_Frequently,Sales,2,Male,2,Sales_Executive,Low,Single,5332,7,No,Excellent,10,3,5,2,DailyRate,715,Master//Other
31,No,Travel_Frequently,Sales,2,Male,2,Sales_Executive,Low,Single,5332,7,No,Excellent,10,3,5,2,HourlyRate,54,Master//Other
31,No,Travel_Frequently,Sales,2,Male,2,Sales_Executive,Low,Single,5332,7,No,Excellent,10,3,5,2,MonthlyRate,21602,Master//Other
58,Yes,Travel_Rarely,Research_Development,7,Female,3,Manufacturing_Director,Low,Married,10008,7,Yes,Excellent,31,0,10,9,DailyRate,601,Master//Medical
58,Yes,Travel_Rarely,Research_Development,7,Female,3,Manufacturing_Director,Low,Married,10008,7,Yes,Excellent,31,0,10,9,HourlyRate,53,Master//Medical
58,Yes,Travel_Rarely,Research_Development,7,Female,3,Manufacturing_Director,Low,Married,10008,7,Yes,Excellent,31,0,10,9,MonthlyRate,12023,Master//Medical
53,No,Travel_Rarely,Sales,8,Male,4,Sales_Executive,Very_High,Married,11836,5,No,Excellent,28,3,2,0,DailyRate,868,Bachelor//Marketing
53,No,Travel_Rarely,Sales,8,Male,4,Sales_Executive,Very_High,Married,11836,5,No,Excellent,28,3,2,0,HourlyRate,73,Bachelor//Marketing
53,No,Travel_Rarely,Sales,8,Male,4,Sales_Executive,Very_High,Married,11836,5,No,Excellent,28,3,2,0,MonthlyRate,22789,Bachelor//Marketing
44,No,Travel_Rarely,Research_Development,7,Female,5,Research_Director,Very_High,Divorced,19049,0,Yes,Excellent,23,4,22,7,DailyRate,1313,Bachelor//Medical
44,No,Travel_Rarely,Research_Development,7,Female,5,Research_Director,Very_High,Divorced,19049,0,Yes,Excellent,23,4,22,7,HourlyRate,31,Bachelor//Medical
44,No,Travel_Rarely,Research_Development,7,Female,5,Research_Director,Very_High,Divorced,19049,0,Yes,Excellent,23,4,22,7,MonthlyRate,3549,Bachelor//Medical
38,No,Travel_Frequently,Human_Resources,10,Male,2,Human_Resources,High,Married,6077,3,No,Excellent,10,2,6,3,DailyRate,888,Master//Human_Resources
38,No,Travel_Frequently,Human_Resources,10,Male,2,Human_Resources,High,Married,6077,3,No,Excellent,10,2,6,3,HourlyRate,71,Master//Human_Resources
38,No,Travel_Frequently,Human_Resources,10,Male,2,Human_Resources,High,Married,6077,3,No,Excellent,10,2,6,3,MonthlyRate,14814,Master//Human_Resources
31,No,Travel_Rarely,Research_Development,7,Female,2,Manufacturing_Director,Low,Married,4306,1,No,Excellent,13,5,13,10,DailyRate,480,College//Medical
31,No,Travel_Rarely,Research_Development,7,Female,2,Manufacturing_Director,Low,Married,4306,1,No,Excellent,13,5,13,10,HourlyRate,31,College//Medical
31,No,Travel_Rarely,Research_Development,7,Female,2,Manufacturing_Director,Low,Married,4306,1,No,Excellent,13,5,13,10,MonthlyRate,4156,College//Medical
22,Yes,Travel_Frequently,Research_Development,4,Male,1,Laboratory_Technician,High,Single,3894,5,No,Excellent,4,3,2,2,DailyRate,1368,Below_College//Technical_Degree
22,Yes,Travel_Frequently,Research_Development,4,Male,1,Laboratory_Technician,High,Single,3894,5,No,Excellent,4,3,2,2,HourlyRate,99,Below_College//Technical_Degree
22,Yes,Travel_Frequently,Research_Development,4,Male,1,Laboratory_Technician,High,Single,3894,5,No,Excellent,4,3,2,2,MonthlyRate,9129,Below_College//Technical_Degree
40,No,Travel_Rarely,Research_Development,1,Male,1,Laboratory_Technician,Very_High,Married,2406,8,No,Excellent,8,3,1,0,DailyRate,543,Master//Life_Sciences
40,No,Travel_Rarely,Research_Development,1,Male,1,Laboratory_Technician,Very_High,Married,2406,8,No,Excellent,8,3,1,0,HourlyRate,83,Master//Life_Sciences
40,No,Travel_Rarely,Research_Development,1,Male,1,Laboratory_Technician,Very_High,Married,2406,8,No,Excellent,8,3,1,0,MonthlyRate,4060,Master//Life_Sciences
52,Yes,Travel_Rarely,Research_Development,8,Male,2,Research_Scientist,Medium,Married,4941,2,No,Excellent,11,3,8,2,DailyRate,723,Master//Medical
52,Yes,Travel_Rarely,Research_Development,8,Male,2,Research_Scientist,Medium,Married,4941,2,No,Excellent,11,3,8,2,HourlyRate,85,Master//Medical
52,Yes,Travel_Rarely,Research_Development,8,Male,2,Research_Scientist,Medium,Married,4941,2,No,Excellent,11,3,8,2,MonthlyRate,17747,Master//Medical
48,No,Travel_Rarely,Research_Development,2,Male,1,Laboratory_Technician,Medium,Single,2559,5,No,Excellent,7,4,1,0,DailyRate,969,College//Technical_Degree
48,No,Travel_Rarely,Research_Development,2,Male,1,Laboratory_Technician,Medium,Single,2559,5,No,Excellent,7,4,1,0,HourlyRate,76,College//Technical_Degree
48,No,Travel_Rarely,Research_Development,2,Male,1,Laboratory_Technician,Medium,Single,2559,5,No,Excellent,7,4,1,0,MonthlyRate,16620,College//Technical_Degree
37,No,Travel_Rarely,Research_Development,10,Male,1,Research_Scientist,Very_High,Single,4680,3,No,Excellent,4,2,1,0,DailyRate,1225,College//Life_Sciences
37,No,Travel_Rarely,Research_Development,10,Male,1,Research_Scientist,Very_High,Single,4680,3,No,Excellent,4,2,1,0,HourlyRate,80,College//Life_Sciences
37,No,Travel_Rarely,Research_Development,10,Male,1,Research_Scientist,Very_High,Single,4680,3,No,Excellent,4,2,1,0,MonthlyRate,15232,College//Life_Sciences
38,No,Non-Travel,Sales,10,Female,2,Sales_Executive,Very_High,Single,5666,1,Yes,Excellent,6,1,5,3,DailyRate,152,Bachelor//Technical_Degree
38,No,Non-Travel,Sales,10,Female,2,Sales_Executive,Very_High,Single,5666,1,Yes,Excellent,6,1,5,3,HourlyRate,85,Bachelor//Technical_Degree
38,No,Non-Travel,Sales,10,Female,2,Sales_Executive,Very_High,Single,5666,1,Yes,Excellent,6,1,5,3,MonthlyRate,19899,Bachelor//Technical_Degree
35,No,Travel_Rarely,Sales,8,Female,1,Sales_Representative,Very_High,Married,2572,1,No,Excellent,3,1,3,2,DailyRate,384,Master//Life_Sciences
35,No,Travel_Rarely,Sales,8,Female,1,Sales_Representative,Very_High,Married,2572,1,No,Excellent,3,1,3,2,HourlyRate,72,Master//Life_Sciences
35,No,Travel_Rarely,Sales,8,Female,1,Sales_Representative,Very_High,Married,2572,1,No,Excellent,3,1,3,2,MonthlyRate,20317,Master//Life_Sciences
35,No,Travel_Rarely,Research_Development,1,Male,1,Research_Scientist,High,Single,2859,1,No,Excellent,6,3,6,4,DailyRate,1214,Bachelor//Medical
35,No,Travel_Rarely,Research_Development,1,Male,1,Research_Scientist,High,Single,2859,1,No,Excellent,6,3,6,4,HourlyRate,30,Bachelor//Medical
35,No,Travel_Rarely,Research_Development,1,Male,1,Research_Scientist,High,Single,2859,1,No,Excellent,6,3,6,4,MonthlyRate,26278,Bachelor//Medical
47,No,Travel_Rarely,Research_Development,4,Female,3,Manufacturing_Director,Medium,Divorced,10333,8,Yes,Excellent,28,4,22,11,DailyRate,1001,Bachelor//Life_Sciences
47,No,Travel_Rarely,Research_Development,4,Female,3,Manufacturing_Director,Medium,Divorced,10333,8,Yes,Excellent,28,4,22,11,HourlyRate,92,Bachelor//Life_Sciences
47,No,Travel_Rarely,Research_Development,4,Female,3,Manufacturing_Director,Medium,Divorced,10333,8,Yes,Excellent,28,4,22,11,MonthlyRate,19271,Bachelor//Life_Sciences
36,No,Non-Travel,Sales,8,Male,2,Sales_Executive,Very_High,Divorced,5079,4,No,Excellent,12,3,7,7,DailyRate,1229,Master//Technical_Degree
36,No,Non-Travel,Sales,8,Male,2,Sales_Executive,Very_High,Divorced,5079,4,No,Excellent,12,3,7,7,HourlyRate,84,Master//Technical_Degree
36,No,Non-Travel,Sales,8,Male,2,Sales_Executive,Very_High,Divorced,5079,4,No,Excellent,12,3,7,7,MonthlyRate,25952,Master//Technical_Degree
26,Yes,Travel_Frequently,Research_Development,2,Male,1,Research_Scientist,Low,Married,2042,6,Yes,Excellent,6,2,3,2,DailyRate,342,Bachelor//Life_Sciences
26,Yes,Travel_Frequently,Research_Development,2,Male,1,Research_Scientist,Low,Married,2042,6,Yes,Excellent,6,2,3,2,HourlyRate,57,Bachelor//Life_Sciences
26,Yes,Travel_Frequently,Research_Development,2,Male,1,Research_Scientist,Low,Married,2042,6,Yes,Excellent,6,2,3,2,MonthlyRate,15346,Bachelor//Life_Sciences
41,Yes,Non-Travel,Research_Development,5,Male,1,Research_Scientist,Low,Divorced,2107,6,No,Excellent,5,2,1,0,DailyRate,906,College//Life_Sciences
41,Yes,Non-Travel,Research_Development,5,Male,1,Research_Scientist,Low,Divorced,2107,6,No,Excellent,5,2,1,0,HourlyRate,95,College//Life_Sciences
41,Yes,Non-Travel,Research_Development,5,Male,1,Research_Scientist,Low,Divorced,2107,6,No,Excellent,5,2,1,0,MonthlyRate,20293,College//Life_Sciences
40,No,Travel_Rarely,Research_Development,2,Female,1,Research_Scientist,Very_High,Single,2342,0,Yes,Outstanding,5,2,4,2,DailyRate,804,Below_College//Medical
40,No,Travel_Rarely,Research_Development,2,Female,1,Research_Scientist,Very_High,Single,2342,0,Yes,Outstanding,5,2,4,2,HourlyRate,86,Below_College//Medical
40,No,Travel_Rarely,Research_Development,2,Female,1,Research_Scientist,Very_High,Single,2342,0,Yes,Outstanding,5,2,4,2,MonthlyRate,22929,Below_College//Medical
33,No,Travel_Frequently,Sales,1,Female,2,Sales_Executive,Low,Married,5376,2,No,Excellent,10,3,5,3,DailyRate,1141,Bachelor//Life_Sciences
33,No,Travel_Frequently,Sales,1,Female,2,Sales_Executive,Low,Married,5376,2,No,Excellent,10,3,5,3,HourlyRate,42,Bachelor//Life_Sciences
33,No,Travel_Frequently,Sales,1,Female,2,Sales_Executive,Low,Married,5376,2,No,Excellent,10,3,5,3,MonthlyRate,3193,Bachelor//Life_Sciences
54,No,Travel_Rarely,Research_Development,10,Female,2,Manufacturing_Director,Low,Single,4440,6,Yes,Excellent,9,3,5,2,DailyRate,157,Bachelor//Medical
54,No,Travel_Rarely,Research_Development,10,Female,2,Manufacturing_Director,Low,Single,4440,6,Yes,Excellent,9,3,5,2,HourlyRate,77,Bachelor//Medical
54,No,Travel_Rarely,Research_Development,10,Female,2,Manufacturing_Director,Low,Single,4440,6,Yes,Excellent,9,3,5,2,MonthlyRate,25198,Bachelor//Medical
39,No,Travel_Rarely,Research_Development,18,Male,2,Manufacturing_Director,High,Single,4534,0,No,Excellent,9,6,8,7,DailyRate,524,College//Life_Sciences
39,No,Travel_Rarely,Research_Development,18,Male,2,Manufacturing_Director,High,Single,4534,0,No,Excellent,9,6,8,7,HourlyRate,32,College//Life_Sciences
39,No,Travel_Rarely,Research_Development,18,Male,2,Manufacturing_Director,High,Single,4534,0,No,Excellent,9,6,8,7,MonthlyRate,13352,College//Life_Sciences
36,No,Travel_Rarely,Research_Development,3,Male,2,Research_Scientist,Medium,Single,4485,4,No,Excellent,10,2,8,0,DailyRate,506,Bachelor//Technical_Degree
36,No,Travel_Rarely,Research_Development,3,Male,2,Research_Scientist,Medium,Single,4485,4,No,Excellent,10,2,8,0,HourlyRate,30,Bachelor//Technical_Degree
36,No,Travel_Rarely,Research_Development,3,Male,2,Research_Scientist,Medium,Single,4485,4,No,Excellent,10,2,8,0,MonthlyRate,26285,Bachelor//Technical_Degree
40,No,Travel_Rarely,Sales,1,Male,2,Sales_Executive,Very_High,Married,7457,2,Yes,Outstanding,6,2,4,3,DailyRate,1124,College//Medical
40,No,Travel_Rarely,Sales,1,Male,2,Sales_Executive,Very_High,Married,7457,2,Yes,Outstanding,6,2,4,3,HourlyRate,57,College//Medical
40,No,Travel_Rarely,Sales,1,Male,2,Sales_Executive,Very_High,Married,7457,2,Yes,Outstanding,6,2,4,3,MonthlyRate,13273,College//Medical
27,No,Travel_Rarely,Research_Development,17,Male,1,Research_Scientist,Medium,Married,3058,0,Yes,Excellent,6,3,5,2,DailyRate,1157,Bachelor//Technical_Degree
27,No,Travel_Rarely,Research_Development,17,Male,1,Research_Scientist,Medium,Married,3058,0,Yes,Excellent,6,3,5,2,HourlyRate,51,Bachelor//Technical_Degree
27,No,Travel_Rarely,Research_Development,17,Male,1,Research_Scientist,Medium,Married,3058,0,Yes,Excellent,6,3,5,2,MonthlyRate,13364,Bachelor//Technical_Degree
37,No,Travel_Rarely,Research_Development,1,Female,1,Research_Scientist,Very_High,Single,2115,1,No,Excellent,17,3,17,12,DailyRate,1372,Bachelor//Life_Sciences
37,No,Travel_Rarely,Research_Development,1,Female,1,Research_Scientist,Very_High,Single,2115,1,No,Excellent,17,3,17,12,HourlyRate,42,Bachelor//Life_Sciences
37,No,Travel_Rarely,Research_Development,1,Female,1,Research_Scientist,Very_High,Single,2115,1,No,Excellent,17,3,17,12,MonthlyRate,15881,Bachelor//Life_Sciences
36,No,Travel_Rarely,Research_Development,6,Female,1,Laboratory_Technician,Very_High,Married,3038,3,No,Excellent,5,3,1,0,DailyRate,132,Bachelor//Life_Sciences
36,No,Travel_Rarely,Research_Development,6,Female,1,Laboratory_Technician,Very_High,Married,3038,3,No,Excellent,5,3,1,0,HourlyRate,55,Bachelor//Life_Sciences
36,No,Travel_Rarely,Research_Development,6,Female,1,Laboratory_Technician,Very_High,Married,3038,3,No,Excellent,5,3,1,0,MonthlyRate,22002,Bachelor//Life_Sciences
37,No,Non-Travel,Research_Development,1,Female,3,Research_Director,Very_High,Divorced,13603,2,Yes,Excellent,15,2,5,2,DailyRate,728,Master//Medical
37,No,Non-Travel,Research_Development,1,Female,3,Research_Director,Very_High,Divorced,13603,2,Yes,Excellent,15,2,5,2,HourlyRate,80,Master//Medical
37,No,Non-Travel,Research_Development,1,Female,3,Research_Director,Very_High,Divorced,13603,2,Yes,Excellent,15,2,5,2,MonthlyRate,11677,Master//Medical
32,No,Travel_Rarely,Research_Development,5,Female,2,Research_Scientist,Medium,Married,5878,3,No,Excellent,12,2,7,1,DailyRate,824,College//Life_Sciences
32,No,Travel_Rarely,Research_Development,5,Female,2,Research_Scientist,Medium,Married,5878,3,No,Excellent,12,2,7,1,HourlyRate,67,College//Life_Sciences
32,No,Travel_Rarely,Research_Development,5,Female,2,Research_Scientist,Medium,Married,5878,3,No,Excellent,12,2,7,1,MonthlyRate,15624,College//Life_Sciences
32,No,Travel_Rarely,Research_Development,10,Male,3,Manager,Very_High,Single,11244,2,No,Outstanding,10,5,5,2,DailyRate,495,Bachelor//Medical
32,No,Travel_Rarely,Research_Development,10,Male,3,Manager,Very_High,Single,11244,2,No,Outstanding,10,5,5,2,HourlyRate,64,Bachelor//Medical
32,No,Travel_Rarely,Research_Development,10,Male,3,Manager,Very_High,Single,11244,2,No,Outstanding,10,5,5,2,MonthlyRate,21072,Bachelor//Medical
29,Yes,Travel_Rarely,Research_Development,25,Female,1,Research_Scientist,Medium,Married,2546,5,No,Excellent,6,2,2,2,DailyRate,408,Doctor//Technical_Degree
29,Yes,Travel_Rarely,Research_Development,25,Female,1,Research_Scientist,Medium,Married,2546,5,No,Excellent,6,2,2,2,HourlyRate,71,Doctor//Technical_Degree
29,Yes,Travel_Rarely,Research_Development,25,Female,1,Research_Scientist,Medium,Married,2546,5,No,Excellent,6,2,2,2,MonthlyRate,18300,Doctor//Technical_Degree
28,Yes,Travel_Rarely,Research_Development,5,Male,1,Laboratory_Technician,High,Single,3441,1,Yes,Excellent,2,3,2,2,DailyRate,1434,Master//Technical_Degree
28,Yes,Travel_Rarely,Research_Development,5,Male,1,Laboratory_Technician,High,Single,3441,1,Yes,Excellent,2,3,2,2,HourlyRate,50,Master//Technical_Degree
28,Yes,Travel_Rarely,Research_Development,5,Male,1,Laboratory_Technician,High,Single,3441,1,Yes,Excellent,2,3,2,2,MonthlyRate,11179,Master//Technical_Degree
33,No,Travel_Frequently,Research_Development,7,Male,2,Healthcare_Representative,High,Divorced,5968,1,No,Outstanding,9,2,9,7,DailyRate,1303,College//Life_Sciences
33,No,Travel_Frequently,Research_Development,7,Male,2,Healthcare_Representative,High,Divorced,5968,1,No,Outstanding,9,2,9,7,HourlyRate,36,College//Life_Sciences
33,No,Travel_Frequently,Research_Development,7,Male,2,Healthcare_Representative,High,Divorced,5968,1,No,Outstanding,9,2,9,7,MonthlyRate,18079,College//Life_Sciences
26,Yes,Travel_Frequently,Research_Development,3,Male,1,Research_Scientist,Low,Single,3102,0,No,Outstanding,7,2,6,4,DailyRate,575,Below_College//Technical_Degree
26,Yes,Travel_Frequently,Research_Development,3,Male,1,Research_Scientist,Low,Single,3102,0,No,Outstanding,7,2,6,4,HourlyRate,73,Below_College//Technical_Degree
26,Yes,Travel_Frequently,Research_Development,3,Male,1,Research_Scientist,Low,Single,3102,0,No,Outstanding,7,2,6,4,MonthlyRate,6582,Below_College//Technical_Degree
41,No,Travel_Rarely,Human_Resources,10,Male,5,Manager,Very_High,Divorced,19141,3,No,Excellent,23,2,21,6,DailyRate,427,Master//Human_Resources
41,No,Travel_Rarely,Human_Resources,10,Male,5,Manager,Very_High,Divorced,19141,3,No,Excellent,23,2,21,6,HourlyRate,73,Master//Human_Resources
41,No,Travel_Rarely,Human_Resources,10,Male,5,Manager,Very_High,Divorced,19141,3,No,Excellent,23,2,21,6,MonthlyRate,8861,Master//Human_Resources
44,No,Travel_Rarely,Research_Development,1,Male,2,Healthcare_Representative,Low,Married,5033,2,No,Excellent,10,5,2,0,DailyRate,170,Master//Life_Sciences
44,No,Travel_Rarely,Research_Development,1,Male,2,Healthcare_Representative,Low,Married,5033,2,No,Excellent,10,5,2,0,HourlyRate,78,Master//Life_Sciences
44,No,Travel_Rarely,Research_Development,1,Male,2,Healthcare_Representative,Low,Married,5033,2,No,Excellent,10,5,2,0,MonthlyRate,9364,Master//Life_Sciences
43,No,Non-Travel,Research_Development,7,Male,1,Research_Scientist,Very_High,Divorced,2089,4,No,Excellent,7,3,5,4,DailyRate,1344,Bachelor//Medical
43,No,Non-Travel,Research_Development,7,Male,1,Research_Scientist,Very_High,Divorced,2089,4,No,Excellent,7,3,5,4,HourlyRate,37,Bachelor//Medical
43,No,Non-Travel,Research_Development,7,Male,1,Research_Scientist,Very_High,Divorced,2089,4,No,Excellent,7,3,5,4,MonthlyRate,5228,Bachelor//Medical
29,Yes,Travel_Rarely,Research_Development,1,Male,1,Research_Scientist,Very_High,Married,4787,9,Yes,Excellent,4,3,2,2,DailyRate,1092,Master//Medical
29,Yes,Travel_Rarely,Research_Development,1,Male,1,Research_Scientist,Very_High,Married,4787,9,Yes,Excellent,4,3,2,2,HourlyRate,36,Master//Medical
29,Yes,Travel_Rarely,Research_Development,1,Male,1,Research_Scientist,Very_High,Married,4787,9,Yes,Excellent,4,3,2,2,MonthlyRate,26124,Master//Medical
35,No,Travel_Rarely,Research_Development,18,Male,2,Research_Scientist,Low,Married,5208,1,No,Excellent,16,2,16,15,DailyRate,819,Doctor//Life_Sciences
35,No,Travel_Rarely,Research_Development,18,Male,2,Research_Scientist,Low,Married,5208,1,No,Excellent,16,2,16,15,HourlyRate,48,Doctor//Life_Sciences
35,No,Travel_Rarely,Research_Development,18,Male,2,Research_Scientist,Low,Married,5208,1,No,Excellent,16,2,16,15,MonthlyRate,26312,Doctor//Life_Sciences
45,No,Travel_Rarely,Research_Development,9,Male,2,Laboratory_Technician,Medium,Divorced,2348,8,No,Excellent,20,2,17,9,DailyRate,194,Bachelor//Life_Sciences
45,No,Travel_Rarely,Research_Development,9,Male,2,Laboratory_Technician,Medium,Divorced,2348,8,No,Excellent,20,2,17,9,HourlyRate,60,Bachelor//Life_Sciences
45,No,Travel_Rarely,Research_Development,9,Male,2,Laboratory_Technician,Medium,Divorced,2348,8,No,Excellent,20,2,17,9,MonthlyRate,10901,Bachelor//Life_Sciences
44,No,Travel_Rarely,Research_Development,7,Female,3,Healthcare_Representative,Very_High,Married,10248,3,No,Excellent,24,4,22,6,DailyRate,477,Master//Medical
44,No,Travel_Rarely,Research_Development,7,Female,3,Healthcare_Representative,Very_High,Married,10248,3,No,Excellent,24,4,22,6,HourlyRate,42,Master//Medical
44,No,Travel_Rarely,Research_Development,7,Female,3,Healthcare_Representative,Very_High,Married,10248,3,No,Excellent,24,4,22,6,MonthlyRate,2094,Master//Medical
33,Yes,Travel_Rarely,Sales,16,Female,2,Sales_Executive,Low,Single,5324,5,No,Excellent,6,3,3,2,DailyRate,118,Bachelor//Marketing
33,Yes,Travel_Rarely,Sales,16,Female,2,Sales_Executive,Low,Single,5324,5,No,Excellent,6,3,3,2,HourlyRate,69,Bachelor//Marketing
33,Yes,Travel_Rarely,Sales,16,Female,2,Sales_Executive,Low,Single,5324,5,No,Excellent,6,3,3,2,MonthlyRate,26507,Bachelor//Marketing
36,No,Travel_Rarely,Research_Development,5,Female,1,Research_Scientist,Low,Married,3419,9,Yes,Excellent,6,3,1,1,DailyRate,852,Master//Life_Sciences
36,No,Travel_Rarely,Research_Development,5,Female,1,Research_Scientist,Low,Married,3419,9,Yes,Excellent,6,3,1,1,HourlyRate,82,Master//Life_Sciences
36,No,Travel_Rarely,Research_Development,5,Female,1,Research_Scientist,Low,Married,3419,9,Yes,Excellent,6,3,1,1,MonthlyRate,13072,Master//Life_Sciences
40,No,Travel_Rarely,Research_Development,2,Male,2,Research_Scientist,Very_High,Single,4661,1,No,Excellent,9,4,9,8,DailyRate,523,Bachelor//Life_Sciences
40,No,Travel_Rarely,Research_Development,2,Male,2,Research_Scientist,Very_High,Single,4661,1,No,Excellent,9,4,9,8,HourlyRate,98,Bachelor//Life_Sciences
